0.05313131313131313,0.004535147392290251,0,0,1,0.4828897338403042,0.033166247903554,0.10808080808080808,0.3616161616161616,0.5087719298245614,0.234,0.0663157894736842,1
0.06484848484848485,0.009276437847866421,0,1,1,0.5327102803738317,0.034641016151377546,0.09898989898989899,0.41515151515151516,0.5594541910331383,0.589,0.06743295019157088,2
0.037575757575757575,0.0022675736961451256,0,1,1,0.45698924731182794,0.03605551275463989,0.08787878787878788,0.46767676767676764,0.36647173489278756,0.204,0.044444444444444446,0
0.04727272727272727,0.002886002886002887,0,1,1,0.5128205128205128,0.03605551275463989,0.10707070707070707,0.5,0.36257309941520466,0.272,0.05833333333333333,2
0.046060606060606066,0.0045351473922902496,0,0,1,0.42543859649122806,0.034641016151377546,0.10202020202020201,0.4161616161616162,0.4649122807017544,0.31,0.047619047619047616,1
0.05696969696969698,0.005772005772005774,0,1,1,0.5070921985815603,0.034641016151377546,0.1202020202020202,0.47070707070707074,0.47855750487329435,0.424,0.052777777777777785,2
0.06909090909090909,0.008864151721294582,0,1,1,0.49415204678362573,0.033166247903554,0.07575757575757576,0.4727272727272727,0.6637426900584795,0.593,0.07272727272727272,2
0.06262626262626263,0.010101010101010104,0,1,1,0.4774193548387097,0.03605551275463989,0.11515151515151516,0.4363636363636364,0.36939571150097467,0.763,0.06,2
0.037979797979797975,0.0012368583797155229,0,1,1,0.48936170212765956,0.03741657386773942,0.09191919191919193,0.4333333333333333,0.36647173489278756,0.204,0.04938271604938272,0
0.048484848484848485,0.002267573696145125,0,0,1,0.55,0.03605551275463989,0.09898989898989899,0.3929292929292929,0.4083820662768032,0.317,0.04674329501915708,1
0.03858585858585858,0.0014430014430014434,0,1,1,0.518324607329843,0.04,0.10101010101010102,0.4767676767676768,0.3820662768031189,0.141,0.047619047619047616,0
0.06262626262626263,0.0090702947845805,0,1,1,0.5419354838709678,0.033166247903554,0.1303030303030303,0.46767676767676764,0.5311890838206628,0.706,0.0765432098765432,2
0.039595959595959594,0.0014430014430014434,0,1,1,0.5306122448979592,0.034641016151377546,0.09191919191919193,0.42525252525252527,0.2884990253411306,0.305,0.03833333333333334,0
0.08242424242424246,0.014636157493300352,0,1,1,0.5245098039215687,0.0316227766016838,0.1101010101010101,0.5121212121212122,0.6481481481481481,1.045,0.08166666666666667,2
0.03898989898989899,0.0014430014430014434,0,1,1,0.40932642487046633,0.03605551275463989,0.11111111111111112,0.3929292929292929,0.4541910331384016,0.156,0.045454545454545456,0
0.03656565656565657,0.002061430632859205,0,1,1,0.5359116022099447,0.03872983346207417,0.13636363636363635,0.41919191919191917,0.41033138401559455,0.204,0.04888888888888888,0
0.07353535353535354,0.00845186559472274,0,1,1,0.5247252747252747,0.0316227766016838,0.11313131313131312,0.4161616161616162,0.8206627680311891,0.689,0.08888888888888888,2
0.058383838383838364,0.002886002886002887,0,0,1,0.5363321799307958,0.0316227766016838,0.11111111111111112,0.4090909090909091,0.4892787524366471,0.336,0.06825396825396826,1
0.057777777777777775,0.0032982890125747284,0,1,1,0.5174825174825175,0.03605551275463989,0.12121212121212122,0.48787878787878786,0.4083820662768032,0.408,0.05083333333333334,2
0.05555555555555555,0.007008864151721296,0,0,1,0.4763636363636364,0.0316227766016838,0.09090909090909091,0.41515151515151516,0.5263157894736842,0.663,0.07692307692307693,1
0.04484848484848486,0.003916718202432489,0,0,1,0.4369369369369369,0.04,0.1,0.40505050505050505,0.4980506822612086,0.339,0.07272727272727274,1
0.04646464646464647,0.00432900432900433,0,0,1,0.46956521739130436,0.03605551275463989,0.06161616161616161,0.3494949494949495,0.3606237816764133,0.31,0.06666666666666667,1
0.03838383838383838,0.001649144506287364,0,1,1,0.5157894736842106,0.033166247903554,0.1292929292929293,0.5171717171717172,0.4103313840155945,0.204,0.05999999999999999,0
0.04242424242424241,0.002267573696145125,0,1,1,0.49523809523809526,0.03741657386773942,0.15757575757575756,0.4898989898989899,0.3976608187134503,0.255,0.06666666666666667,0
0.03797979797979798,0.001649144506287364,0,1,1,0.5425531914893617,0.034641016151377546,0.1101010101010101,0.38686868686868686,0.24269005847953218,0.204,0.04210526315789473,0
0.041212121212121214,0.002473716759431046,0,0,1,0.46078431372549017,0.03741657386773942,0.1181818181818182,0.4434343434343434,0.3255360623781677,0.21,0.035789473684210524,1
